"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","bathrooms_text","accommodates","price","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
1641,0,0,1,1,0,"Brooklyn",40.67994,-73.93139,1,2,150,30,0,0,0,0,1,0,0,0,0,1,0,0,0,5.01063529409626
3802,0,0,1,1,1,"Brooklyn",40.71535,-73.95454,1,2,180,5,0,5,0,0.12,1,0,0,0,0,1,0,0,0,5.19295685089021
1587,4,0,2,1,0,"Brooklyn",40.6813,-73.92074,1.5,5,181,2,298,4.78,0,1.27,1,0,0,0,0,1,0,0,0,5.19849703126583
2136,4,1,133,1,1,"Queens",40.74515,-73.90604,1,2,114,30,338,5,0,0.15,0,0,1,0,0,0,0,1,0,4.7361984483945
2976,0,0,1,1,1,"Brooklyn",40.68467,-73.94739,1,3,90,3,0,4.75,0,1.11,1,0,0,0,0,1,0,0,0,4.49980967033027
3499,0,0,1,1,1,"Manhattan",40.72262,-73.98934,1,4,195,30,0,4.75,0,0.11,1,0,0,0,0,0,1,0,0,5.27299955856375
2922,0,0,0,1,0,"Manhattan",40.73749,-73.97525,1,2,75,30,0,0,1,0,0,0,1,0,0,0,1,0,0,4.31748811353631
2086,4,0,3,1,1,"Queens",40.68881,-73.75212,1,1,52,25,246,4.63,1,0.67,0,0,1,0,0,0,0,1,0,3.95124371858143
1586,0,0,1,1,1,"Brooklyn",40.66091,-73.9972,1,2,55,1,0,4.17,0,0.15,0,0,1,0,0,1,0,0,0,4.00733318523247
2086,4,0,3,1,1,"Queens",40.68881,-73.75212,1,1,49,30,276,4.54,1,0.31,0,0,1,0,0,0,0,1,0,3.89182029811063
2632,4,0,5,1,1,"Queens",40.68812,-73.86464,1,2,74,7,358,4.68,0,0.53,0,0,1,0,0,0,0,1,0,4.30406509320417
2328,4,0,2,1,1,"Manhattan",40.84405,-73.93773,1,2,125,2,189,3.91,1,0.29,0,0,1,0,0,0,1,0,0,4.8283137373023
2224,3,0,2,1,1,"Brooklyn",40.70652,-73.93654,1,1,112,30,57,4.85,1,0.31,0,0,1,0,0,1,0,0,0,4.71849887129509
3093,0,0,1,1,1,"Manhattan",40.86265,-73.92822,1,4,105,30,0,4.55,1,0.33,1,0,0,0,0,0,1,0,0,4.65396035015752
1637,1,0,8,1,1,"Manhattan",40.75434,-73.99818,1,2,199,30,365,4.14,0,0.34,0,0,1,0,0,0,1,0,0,5.29330482472449
2832,4,1,1,1,1,"Brooklyn",40.67007,-73.9798,1,2,225,30,201,4.96,0,0.7,1,0,0,0,0,1,0,0,0,5.41610040220442
3802,0,0,1,1,1,"Brooklyn",40.7154,-73.95323,1,1,55,28,0,4.88,0,0.83,0,0,1,0,0,1,0,0,0,4.00733318523247
4222,2,0,4,1,1,"Manhattan",40.82929,-73.95107,1,2,81,7,154,4.75,0,0.31,0,0,1,0,0,0,1,0,0,4.39444915467244
2442,0,0,1,1,1,"Brooklyn",40.68818,-73.9191,1,3,100,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.60517018598809
1625,4,1,2,1,0,"Queens",40.68114,-73.81203,1,3,88,3,317,4.65,1,2.37,1,0,0,0,0,0,0,1,0,4.47733681447821
2578,4,0,2,1,0,"Brooklyn",40.66838,-73.94601,1,3,171,3,340,4.62,0,1.31,1,0,0,0,0,1,0,0,0,5.14166355650266
2683,0,0,3,1,1,"Brooklyn",40.70266,-73.92633,1.5,1,52,30,0,4.43,1,0.9,0,0,1,0,0,1,0,0,0,3.95124371858143
3449,4,1,1,1,1,"Brooklyn",40.63728,-74.03287,1.5,6,130,14,56,4.85,0,0.36,1,0,0,0,0,1,0,0,0,4.86753445045558
2679,2,0,1,1,1,"Brooklyn",40.66137,-73.9616,1,2,90,4,2,4.71,0,0.59,1,0,0,0,0,1,0,0,0,4.49980967033027
2170,0,0,1,1,1,"Queens",40.74751,-73.93845,1,1,55,30,0,0,0,0,0,0,1,0,0,0,0,1,0,4.00733318523247
5045,0,0,1,1,1,"Brooklyn",40.68234,-73.91504,1,2,115,30,65,5,0,0.32,1,0,0,0,0,1,0,0,0,4.74493212836325
1593,0,0,2,1,1,"Brooklyn",40.69405,-73.93101,1,2,44,30,0,4.78,0,1.44,0,0,1,0,0,1,0,0,0,3.78418963391826
1585,0,0,1,1,1,"Queens",40.7426,-73.95625,1,2,110,30,0,5,0,0.07,1,0,0,0,0,0,0,1,0,4.70048036579242
1585,4,1,1,1,0,"Queens",40.65161,-73.73374,1,2,78,2,150,4.92,1,2.01,1,0,0,0,0,0,0,1,0,4.35670882668959
1759,2,0,1,1,1,"Manhattan",40.76641,-73.98988,2,4,190,30,236,5,0,0.25,1,0,0,0,0,0,1,0,0,5.24702407216049
2494,4,1,2,1,1,"Manhattan",40.74421,-73.97702,1,2,370,30,25,4.91,0,0.27,0,0,1,0,0,0,1,0,0,5.91350300563827
3303,4,0,1,1,1,"Brooklyn",40.7046,-73.92206,1,1,70,5,65,5,1,0.18,0,0,1,0,0,1,0,0,0,4.24849524204936
1584,4,1,2,1,1,"Staten Island",40.56653,-74.10441,1.5,2,95,1,355,4.85,0,4.38,0,0,1,0,0,0,0,0,1,4.55387689160054
1911,0,0,1,1,0,"Manhattan",40.74931,-73.9783,2,1,10000,40,0,4.5,0,0.28,0,0,0,1,0,0,1,0,0,9.21034037197618
2335,0,0,1,1,1,"Manhattan",40.75874,-73.99205,1,5,840,30,0,0,0,0,1,0,0,0,0,0,1,0,0,6.73340189183736
4355,0,0,2,1,1,"Brooklyn",40.68302,-73.95942,2,5,400,30,0,5,0,0.19,1,0,0,0,0,1,0,0,0,5.99146454710798
2740,0,0,1,1,1,"Queens",40.70464,-73.9089,1,1,39,30,0,2,0,0.05,0,0,1,0,0,0,0,1,0,3.66356164612965
2574,4,1,2,1,1,"Brooklyn",40.6453,-73.95114,1,4,52,5,26,4.9,1,3.04,1,0,0,0,0,1,0,0,0,3.95124371858143
1584,4,1,1,1,0,"Brooklyn",40.59521,-73.94379,1.5,6,275,30,288,4.72,0,0.45,1,0,0,0,0,1,0,0,0,5.61677109766657
2293,4,0,0,1,0,"Brooklyn",40.65972,-73.91933,1,4,160,3,82,5,1,0.16,0,0,1,0,0,1,0,0,0,5.07517381523383
1747,4,0,1,1,0,"Brooklyn",40.68566,-73.91521,1.5,3,161,30,103,4.72,1,0.9,1,0,0,0,0,1,0,0,0,5.08140436498446
2325,0,0,1,1,1,"Queens",40.67145,-73.85746,1,1,50,30,0,0,0,0,0,0,1,0,0,0,0,1,0,3.91202300542815
1583,4,0,1,1,0,"Bronx",40.86814,-73.8449,1,4,89,30,154,5,1,0.32,1,0,0,0,1,0,0,0,0,4.48863636973214
1585,0,0,2,1,0,"Manhattan",40.82762,-73.95161,1,2,96,30,0,4,0,0.03,0,0,1,0,0,0,1,0,0,4.56434819146784
2277,3,0,3,1,1,"Queens",40.6908,-73.747,1,2,75,2,76,4.55,1,0.27,0,0,1,0,0,0,0,1,0,4.31748811353631
4023,0,0,1,1,1,"Brooklyn",40.68322,-73.93291,2,7,209,3,0,0,1,0,1,0,0,0,0,1,0,0,0,5.34233425196481
2895,0,0,3,1,1,"Brooklyn",40.6067,-73.97549,1,2,50,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.91202300542815
1591,4,0,9,1,1,"Queens",40.66794,-73.78502,1,3,99,1,23,4.68,0,6.62,0,0,1,0,0,0,0,1,0,4.59511985013459
3290,0,0,1,1,0,"Brooklyn",40.62027,-73.96985,1,1,60,35,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0943445622221
3495,4,1,35,1,1,"Manhattan",40.795319,-73.962914,1,4,169,30,306,4.75,0,0.31,1,0,0,0,0,0,1,0,0,5.12989871492307
4314,2,0,1,1,1,"Brooklyn",40.70852,-73.96694,1,2,105,2,13,4.94,0,0.45,0,0,0,1,0,1,0,0,0,4.65396035015752
1584,0,0,1,1,1,"Manhattan",40.72677,-73.98166,1,2,70,30,0,4.88,0,0.44,0,0,1,0,0,0,1,0,0,4.24849524204936
1585,0,0,1,1,0,"Brooklyn",40.71965,-73.9624,1.5,2,80,30,0,5,0,0.02,0,0,1,0,0,1,0,0,0,4.38202663467388
4074,0,1,1,1,1,"Manhattan",40.76083,-73.99327,1,3,225,2,0,4.83,0,0.61,1,0,0,0,0,0,1,0,0,5.41610040220442
1582,4,0,2,1,0,"Staten Island",40.57346,-74.22223,1,2,68,3,115,4.68,0,0.94,1,0,0,0,0,0,0,0,1,4.21950770517611
1591,4,0,9,1,1,"Queens",40.6685,-73.78308,1,1,40,1,355,4.72,0,5.95,0,0,0,1,0,0,0,1,0,3.68887945411394
2497,0,0,1,1,1,"Queens",40.68474,-73.79783,1,3,83,1,0,4.21,0,0.59,1,0,0,0,0,0,0,1,0,4.4188406077966
3607,0,0,1,1,1,"Brooklyn",40.69989,-73.93525,1,4,180,30,0,0,0,0.03,1,0,0,0,0,1,0,0,0,5.19295685089021
2460,0,0,1,1,1,"Queens",40.70598,-73.73596,1,1,30,2,0,5,0,0.02,0,0,1,0,0,0,0,1,0,3.40119738166216
1581,4,1,1,1,1,"Queens",40.78103,-73.84053,1,4,79,7,272,4.83,1,1.57,1,0,0,0,0,0,0,1,0,4.36944785246702
1595,4,0,1,1,1,"Brooklyn",40.71282,-73.93558,2,15,457,1,364,4.76,0,0.54,1,0,0,0,0,1,0,0,0,6.12468339089421
1581,0,0,1,1,0,"Queens",40.7447,-73.91388,1,3,400,30,0,0,0,0.03,1,0,0,0,0,0,0,1,0,5.99146454710798
1637,1,0,8,1,1,"Manhattan",40.75573,-73.99628,1,2,199,30,365,4.13,0,1.3,0,0,1,0,0,0,1,0,0,5.29330482472449
2589,0,0,1,1,1,"Manhattan",40.72929,-73.98007,1,2,99,2,0,5,0,0.02,0,0,1,0,0,0,1,0,0,4.59511985013459
1637,1,0,8,1,1,"Manhattan",40.75642,-73.99778,1,3,249,30,365,4.06,0,0.44,0,0,1,0,0,0,1,0,0,5.51745289646471
3844,4,1,1,1,0,"Manhattan",40.8303,-73.94079,1,6,135,30,31,4.61,0,0.71,1,0,0,0,0,0,1,0,0,4.90527477843843
1581,4,0,1,1,0,"Brooklyn",40.68421,-73.92135,1,5,143,2,265,4.56,1,2.3,1,0,0,0,0,1,0,0,0,4.96284463025991
2691,0,0,1,1,1,"Manhattan",40.78063,-73.95127,1,2,150,30,0,4.78,0,0.22,1,0,0,0,0,0,1,0,0,5.01063529409626
3269,0,0,2,1,1,"Brooklyn",40.67168,-73.91132,1,1,38,2,0,4.8,0,0.16,0,0,1,0,0,1,0,0,0,3.63758615972639
3173,4,1,1,1,1,"Manhattan",40.7669,-73.96307,1,3,105,30,0,4.76,0,0.67,1,0,0,0,0,0,1,0,0,4.65396035015752
1580,0,0,1,1,1,"Manhattan",40.77576,-73.95585,1,2,200,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.29831736654804
4040,0,0,1,1,1,"Brooklyn",40.68894,-73.93611,1,3,80,25,0,0,0,0,1,0,0,0,0,1,0,0,0,4.38202663467388
1581,0,0,1,1,1,"Manhattan",40.74469,-73.99682,1,4,275,30,0,1,0,0.08,1,0,0,0,0,0,1,0,0,5.61677109766657
1580,4,1,1,1,0,"Manhattan",40.73412,-74.00506,1,3,196,30,265,4.88,0,1.04,1,0,0,0,0,0,1,0,0,5.27811465923052
3963,3,0,4,1,1,"Manhattan",40.76368,-73.97619,1,3,199,30,0,5,0,0.15,1,0,0,0,0,0,1,0,0,5.29330482472449
3565,4,0,1,1,1,"Queens",40.66209,-73.75681,1,6,189,3,164,4.83,0,2.5,1,0,0,0,0,0,0,1,0,5.24174701505964
3398,0,0,2,1,1,"Queens",40.75681,-73.9291,1,2,40,30,0,4.98,0,1.12,0,0,1,0,0,0,0,1,0,3.68887945411394
2726,4,1,3,1,1,"Brooklyn",40.59616,-73.97537,1,2,66,3,101,4.88,1,1.46,0,0,1,0,0,1,0,0,0,4.18965474202643
2234,0,0,1,1,1,"Brooklyn",40.71714,-73.96078,1,2,65,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.17438726989564
3679,0,0,1,1,1,"Brooklyn",40.67566,-73.96549,1,2,74,30,0,4.92,0,0.58,0,0,1,0,0,1,0,0,0,4.30406509320417
3420,0,0,1,1,1,"Manhattan",40.79455,-73.96909,1,2,43,30,0,4.5,0,0.05,0,0,1,0,0,0,1,0,0,3.76120011569356
2831,4,1,2,1,1,"Manhattan",40.76379,-73.98942,1,4,308,2,157,4.7,1,1.19,0,0,1,0,0,0,1,0,0,5.73009978297357
1580,0,0,1,1,0,"Manhattan",40.79402,-73.96637,1.5,2,300,2,0,4.31,0,0.42,0,0,1,0,0,0,1,0,0,5.7037824746562
1580,4,1,1,1,1,"Bronx",40.8245,-73.91501,1,6,160,4,150,4.96,1,1.11,1,0,0,0,1,0,0,0,0,5.07517381523383
1580,4,0,1,1,0,"Bronx",40.83511,-73.92378,1,4,77,4,188,4.82,0,1.91,1,0,0,0,1,0,0,0,0,4.34380542185368
1580,0,0,1,1,0,"Manhattan",40.78044,-73.95414,1,4,150,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.01063529409626
3945,3,0,15,1,1,"Queens",40.75236,-73.78657,1,2,111,15,72,4.72,0,0.48,1,0,0,0,0,0,0,1,0,4.70953020131233
4155,3,0,0,0,1,"Manhattan",40.78981,-73.9529,1,3,225,4,39,5,0,0.26,0,0,1,0,0,0,1,0,0,5.41610040220442
1579,0,0,4,1,1,"Manhattan",40.73739,-73.97282,1,2,70,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.24849524204936
1657,0,0,2,1,0,"Brooklyn",40.61066,-74.00065,1,1,20,30,0,0,0,0,0,0,1,0,0,1,0,0,0,2.99573227355399
3292,4,1,2,1,1,"Manhattan",40.81419,-73.94847,1,4,118,5,177,4.91,1,2.1,1,0,0,0,0,0,1,0,0,4.77068462446567
1591,4,0,9,1,1,"Queens",40.66673,-73.78314,1,1,41,1,358,4.74,0,6.31,0,0,0,1,0,0,0,1,0,3.71357206670431
1579,0,0,1,1,0,"Brooklyn",40.70026,-73.92424,1.5,2,85,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.44265125649032
2170,4,1,1,1,0,"Queens",40.745777,-73.828743,1,6,296,1,360,4.97,0,2.45,1,0,0,0,0,0,0,1,0,5.69035945432406
2224,0,0,2,1,1,"Brooklyn",40.7324,-73.95126,1,2,79,30,0,5,0,0.07,0,0,1,0,0,1,0,0,0,4.36944785246702
2894,2,0,1,1,1,"Queens",40.76709,-73.92503,1,2,204,4,0,5,0,0.06,1,0,0,0,0,0,0,1,0,5.31811999384422
1734,0,0,1,1,1,"Manhattan",40.86836,-73.92047,1,3,65,1,0,5,1,0.05,0,0,1,0,0,0,1,0,0,4.17438726989564
3130,3,0,1,1,1,"Manhattan",40.75631,-73.99366,1,2,154,30,32,4.8,0,0.12,1,0,0,0,0,0,1,0,0,5.03695260241363
3677,0,0,1,1,1,"Manhattan",40.75485,-73.99051,1,4,120,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.78749174278205
2303,4,0,1,1,1,"Brooklyn",40.65812,-73.96166,1,3,250,4,28,4.81,1,1.56,1,0,0,0,0,1,0,0,0,5.52146091786225
2536,0,0,3,1,1,"Brooklyn",40.67713,-73.97154,1,2,60,30,0,4.81,0,0.51,0,0,1,0,0,1,0,0,0,4.0943445622221
2051,0,0,2,1,1,"Brooklyn",40.69715,-73.93161,1,2,65,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.17438726989564
1578,1,0,1,1,0,"Brooklyn",40.64518,-73.97194,1,4,500,30,88,4.93,0,0.99,1,0,0,0,0,1,0,0,0,6.21460809842219
1578,3,1,1,1,0,"Queens",40.70141,-73.72491,1,2,75,20,234,4.87,1,1.31,1,0,0,0,0,0,0,1,0,4.31748811353631
3207,0,0,1,1,1,"Brooklyn",40.58463,-73.94294,1,4,120,30,0,0,0,0,1,0,0,0,0,1,0,0,0,4.78749174278205
3064,4,0,1,1,1,"Brooklyn",40.69269,-73.92278,1,2,70,2,63,3,0,0.1,0,0,1,0,0,1,0,0,0,4.24849524204936
1577,0,0,1,1,1,"Queens",40.75467,-73.91382,1,6,150,30,0,4.61,0,0.82,1,0,0,0,0,0,0,1,0,5.01063529409626
2171,0,0,1,1,1,"Brooklyn",40.68727,-73.90879,1,1,45,30,0,0,0,0,0,0,0,1,0,1,0,0,0,3.80666248977032
3749,4,0,9,1,1,"Manhattan",40.80521,-73.94723,1,2,185,4,76,4.38,0,0.25,0,0,1,0,0,0,1,0,0,5.22035582507832
2628,4,1,1,1,0,"Queens",40.69919,-73.90341,1,2,108,1,55,4.85,1,3.27,1,0,0,0,0,0,0,1,0,4.68213122712422
1942,0,0,1,1,1,"Brooklyn",40.69404,-73.95682,2,1,30,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.40119738166216
1579,0,0,4,1,1,"Manhattan",40.73791,-73.97281,1,2,85,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.44265125649032
1787,0,0,5,1,1,"Brooklyn",40.69711,-73.92529,1,2,60,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0943445622221
1787,0,0,5,1,1,"Brooklyn",40.69895,-73.92385,1,2,50,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.91202300542815
1787,0,0,5,1,1,"Brooklyn",40.69689,-73.92519,1,1,40,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.68887945411394
1787,0,0,5,1,1,"Brooklyn",40.69846,-73.92354,1,1,40,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.68887945411394
3590,0,0,3,1,1,"Manhattan",40.74442,-74.00487,1,2,110,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.70048036579242
4053,3,1,2,1,1,"Brooklyn",40.70039,-73.93008,1.5,3,350,4,15,0,0,0,1,0,0,0,0,1,0,0,0,5.85793315448346
1585,0,0,2,1,0,"Manhattan",40.82774,-73.95246,1,4,87,30,0,5,0,0.03,0,0,1,0,0,0,1,0,0,4.46590811865458
2556,0,0,1,1,1,"Manhattan",40.82836,-73.94241,1,4,125,2,66,4.67,1,0.1,1,0,0,0,0,0,1,0,0,4.8283137373023
2908,4,1,4,1,1,"Brooklyn",40.69673,-73.93013,1,2,68,1,1,4.85,0,6.54,1,0,0,0,0,1,0,0,0,4.21950770517611
3245,0,0,1,1,1,"Brooklyn",40.71217,-73.94664,1,2,145,30,0,5,1,0.21,1,0,0,0,0,1,0,0,0,4.97673374242057
1576,0,0,1,1,0,"Brooklyn",40.70371,-73.934,1,2,40,30,0,5,0,0.03,0,0,1,0,0,1,0,0,0,3.68887945411394
1576,4,0,1,1,0,"Brooklyn",40.71508,-73.94647,1,2,86,5,2,4.93,1,1.47,0,0,1,0,0,1,0,0,0,4.45434729625351
3804,0,0,1,1,1,"Manhattan",40.73322,-74.00596,1,2,100,30,0,4.56,0,0.22,1,0,0,0,0,0,1,0,0,4.60517018598809
2329,4,0,3322,1,1,"Manhattan",40.775944,-73.955589,1,2,490,31,0,4,1,0.18,1,0,0,0,0,0,1,0,0,6.19440539110467
3175,0,0,1,1,0,"Manhattan",40.7117,-73.98671,2,10,998,60,0,0,0,0,0,0,0,1,0,0,1,0,0,6.90575327631146
2861,1,0,2,1,1,"Manhattan",40.71943,-74.03978,1,3,89,365,365,5,1,0.1,1,0,0,0,0,0,1,0,0,4.48863636973214
1575,4,0,2,1,0,"Queens",40.7573,-73.93245,1.5,2,65,4,57,4.51,0,1.81,0,0,1,0,0,0,0,1,0,4.17438726989564
3670,3,0,1,1,1,"Brooklyn",40.68029,-73.91001,1,4,220,2,62,4.79,0,0.74,1,0,0,0,0,1,0,0,0,5.39362754635236
2542,0,0,2,1,0,"Brooklyn",40.66102,-73.91592,1,1,57,3,0,4.6,0,0.25,0,0,1,0,0,1,0,0,0,4.04305126783455
2726,4,1,2,1,1,"Manhattan",40.72797,-73.9838,1,1,66,21,61,5,0,1.96,0,0,1,0,0,0,1,0,0,4.18965474202643
1574,0,0,1,1,1,"Manhattan",40.74176,-73.9821,1,2,140,30,0,5,0,0.07,1,0,0,0,0,0,1,0,0,4.9416424226093
2551,0,0,1,1,1,"Brooklyn",40.69649,-73.93595,2,3,40,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.68887945411394
2695,2,0,188,1,1,"Manhattan",40.78058,-73.95198,2,3,170,30,302,4.5,0,0.11,1,0,0,0,0,0,1,0,0,5.13579843705026
3292,4,1,2,1,1,"Manhattan",40.81325,-73.94841,1,2,121,5,205,4.9,1,2.04,1,0,0,0,0,0,1,0,0,4.79579054559674
3724,3,0,19,1,1,"Manhattan",40.79832,-73.9602,1,3,125,28,142,4.67,0,0.11,1,0,0,0,0,0,1,0,0,4.8283137373023
1574,0,0,1,1,1,"Manhattan",40.73636,-73.9976,1,3,195,30,0,4.58,0,0.76,1,0,0,0,0,0,1,0,0,5.27299955856375
3959,4,0,5,1,1,"Brooklyn",40.69242,-73.94891,1,4,106,3,310,4.8,1,1.91,1,0,0,0,0,1,0,0,0,4.66343909411207
2208,0,0,1,1,0,"Brooklyn",40.7037,-73.92095,1,2,29,30,0,4.75,0,0.11,0,0,1,0,0,1,0,0,0,3.36729582998647
4378,4,1,3,1,1,"Manhattan",40.81897,-73.94004,1.5,2,113,1,361,4.86,0,2.83,0,0,1,0,0,0,1,0,0,4.72738781871234
3360,0,0,1,1,1,"Queens",40.72762,-73.89262,1,4,129,6,0,4.52,0,0.76,1,0,0,0,0,0,0,1,0,4.85981240436167
3495,0,0,2,1,1,"Brooklyn",40.71772,-73.94665,1,1,60,30,0,5,0,0.03,0,0,1,0,0,1,0,0,0,4.0943445622221
2910,0,0,1,1,1,"Manhattan",40.76444,-73.98402,1,1,90,30,0,4.8,0,0.24,0,0,1,0,0,0,1,0,0,4.49980967033027
2066,0,0,1,1,0,"Brooklyn",40.57628,-73.96791,1,2,100,30,0,4,0,0.02,1,0,0,0,0,1,0,0,0,4.60517018598809
3284,4,1,2,1,1,"Brooklyn",40.68127,-73.92577,1,5,215,7,8,4.67,0,0.09,1,0,0,0,0,1,0,0,0,5.37063802812766
3240,0,0,1,1,1,"Manhattan",40.85751,-73.93143,1,3,75,30,0,4.44,1,0.22,1,0,0,0,0,0,1,0,0,4.31748811353631
2100,2,0,3,1,1,"Manhattan",40.84293,-73.94132,1,1,55,30,122,4.86,0,1.06,0,0,1,0,0,0,1,0,0,4.00733318523247
1572,3,0,1,1,1,"Manhattan",40.72244,-73.99608,1,3,199,6,106,4.2,1,0.55,1,0,0,0,0,0,1,0,0,5.29330482472449
2145,0,0,2,1,1,"Brooklyn",40.68568,-73.91047,1,2,50,30,0,4.9,0,0.86,0,0,1,0,0,1,0,0,0,3.91202300542815
2261,4,0,2,1,1,"Manhattan",40.80029,-73.93807,1,1,39,28,63,4.7,1,0.68,0,0,1,0,0,0,1,0,0,3.66356164612965
1750,4,0,7,1,1,"Bronx",40.85686,-73.85765,1,1,59,15,267,5,1,0.12,0,0,1,0,1,0,0,0,0,4.07753744390572
1572,2,0,2,1,0,"Manhattan",40.79694,-74.00062,1,4,85,30,141,5,0,0.2,1,0,0,0,0,0,1,0,0,4.44265125649032
3941,0,0,0,1,1,"Queens",40.77624,-73.91833,1,2,105,30,0,0,0,0,0,0,1,0,0,0,0,1,0,4.65396035015752
3252,4,0,14,1,1,"Manhattan",40.8186,-73.95335,1,2,192,1,180,4.76,1,0.43,0,0,1,0,0,0,1,0,0,5.25749537202778
3848,0,0,1,1,1,"Manhattan",40.78217,-73.97725,1,2,160,30,36,5,0,0.71,1,0,0,0,0,0,1,0,0,5.07517381523383
3150,3,0,1,1,1,"Manhattan",40.7117,-73.99033,1,3,250,30,28,5,0,0.03,1,0,0,0,0,0,1,0,0,5.52146091786225
3155,4,1,3,1,1,"Queens",40.75609,-73.76889,1,2,51,1,64,4.75,0,2.73,0,0,1,0,0,0,0,1,0,3.93182563272433
3165,0,0,1,1,1,"Brooklyn",40.68298,-73.94836,1,2,95,30,0,4.8,0,0.67,1,0,0,0,0,1,0,0,0,4.55387689160054
2265,4,0,2,1,1,"Queens",40.68,-73.82227,1,3,243,1,364,5,0,0.78,1,0,0,0,0,0,0,1,0,5.49306144334055
1574,4,1,1,1,0,"Queens",40.66842,-73.73327,1,4,100,1,317,4.87,1,3.84,0,0,1,0,0,0,0,1,0,4.60517018598809
3649,0,0,1,1,1,"Manhattan",40.7205,-73.99374,1,2,120,30,0,5,0,0.12,1,0,0,0,0,0,1,0,0,4.78749174278205
2994,0,0,1,1,0,"Manhattan",40.79791,-73.96647,1.5,4,128,30,0,5,0,0.08,1,0,0,0,0,0,1,0,0,4.85203026391962
2598,3,0,1,1,1,"Brooklyn",40.6933,-73.93372,1,2,95,30,13,4.92,1,0.63,1,0,0,0,0,1,0,0,0,4.55387689160054
1571,4,0,1,1,0,"Manhattan",40.8078,-73.94442,1,3,90,90,0,4.75,1,0.21,1,0,0,0,0,0,1,0,0,4.49980967033027
3590,0,0,3,1,1,"Manhattan",40.74744,-74.00566,1,2,120,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.78749174278205
2329,4,0,3322,1,1,"Manhattan",40.775944,-73.955589,1,2,277,31,333,0,1,0,1,0,0,0,0,0,1,0,0,5.62401750618734
2136,4,1,133,1,1,"Queens",40.74367,-73.90004,1,1,85,30,294,4.8,0,0.14,0,0,1,0,0,0,0,1,0,4.44265125649032
3543,0,0,1,1,1,"Brooklyn",40.7053,-73.91673,1,2,50,30,0,5,0,0.03,0,0,1,0,0,1,0,0,0,3.91202300542815
4457,0,0,1,1,1,"Brooklyn",40.68221,-73.95388,1,2,162,30,0,5,0,0.37,1,0,0,0,0,1,0,0,0,5.08759633523238
3158,0,0,1,1,1,"Manhattan",40.83921,-73.93958,1,3,130,30,0,4.67,0,0.37,1,0,0,0,0,0,1,0,0,4.86753445045558
1610,2,1,2,1,1,"Manhattan",40.75674,-73.98844,1,4,480,30,238,4.67,0,0.54,1,0,0,0,0,0,1,0,0,6.17378610390194
3005,0,0,1,1,1,"Brooklyn",40.60296,-73.99406,1,6,125,30,0,0,0,0,1,0,0,0,0,1,0,0,0,4.8283137373023
1575,4,0,2,1,0,"Queens",40.75765,-73.93046,1.5,2,71,4,175,4.64,0,1.89,0,0,1,0,0,0,0,1,0,4.26267987704132
2502,0,0,0,1,1,"Queens",40.77324,-73.90567,1,2,120,30,0,0,0,0,0,0,1,0,0,0,0,1,0,4.78749174278205
1570,0,0,1,1,0,"Brooklyn",40.69527,-73.927,1,2,80,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.38202663467388
1570,0,0,1,1,0,"Bronx",40.88445,-73.86196,1,1,25,30,0,0,0,0,0,0,1,0,1,0,0,0,0,3.2188758248682
2843,0,0,1,1,1,"Queens",40.76613,-73.92215,1,3,80,30,0,0,0,0,1,0,0,0,0,0,0,1,0,4.38202663467388
2494,4,0,2,1,0,"Brooklyn",40.67913,-73.90814,1,4,107,1,154,4.43,1,3.11,1,0,0,0,0,1,0,0,0,4.67282883446191
3948,4,1,1,1,1,"Brooklyn",40.6884,-73.94293,1.5,6,179,3,106,5,0,2.43,1,0,0,0,0,1,0,0,0,5.18738580584075
2329,4,0,3322,1,1,"Manhattan",40.75301,-73.995934,1,2,333,31,330,0,1,0,1,0,0,0,0,0,1,0,0,5.80814248998044
