"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","bathrooms_text","accommodates","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
4580,4,0,1,1,1,1,2,5,317,4.7,0,1.37,1,0,0,0,0,0,1,0,0,4.95582705760126
3692,2,1,2,1,1,2,4,30,288,4.96,0,0.68,1,0,0,0,0,1,0,0,0,5.63478960316925
3690,3,0,1,1,1,1,1,7,31,4.73,0,1.75,0,0,1,0,0,0,1,0,0,4.0943445622221
3690,3,0,1,1,1,1,3,4,235,4.9,0,1.37,0,0,1,0,0,0,0,1,0,4.31748811353631
3689,0,0,1,1,1,1,1,5,123,4.62,0,0.13,0,0,1,0,0,0,0,1,0,4.26267987704132
3689,3,0,3,1,1,1,2,1,271,4.93,0,0.17,0,0,1,0,1,0,0,0,0,4.44265125649032
3689,3,0,1,1,1,2,2,30,345,4.86,0,0.47,1,0,0,0,0,0,1,0,0,6.39526159811545
3714,0,0,1,1,1,1,2,5,0,4.55,0,0.25,1,0,0,0,0,1,0,0,0,4.49980967033027
4063,3,1,6,1,1,1.5,1,30,197,4.89,0,0.68,0,0,1,0,0,1,0,0,0,3.80666248977032
4630,2,1,2,1,1,2,7,30,66,4.66,0,0.59,1,0,0,0,0,1,0,0,0,5.28826703069454
3687,0,0,1,1,1,1,2,30,359,0,0,0,1,0,0,0,0,0,1,0,0,5.61677109766657
4199,3,0,4,1,1,1,3,7,68,4.36,0,0.71,1,0,0,0,0,1,0,0,0,4.23410650459726
3916,4,1,2,1,1,1,1,30,294,4.58,0,0.74,0,0,1,0,0,0,0,1,0,4.57471097850338
3685,3,1,2,1,1,1,2,14,142,4.72,0,2.41,1,0,0,0,0,0,1,0,0,4.97673374242057
3703,4,0,5,1,1,1,4,30,286,4.76,1,0.53,1,0,0,0,0,1,0,0,0,4.78749174278205
3865,4,1,2,1,1,2,6,6,268,4.9,1,1.32,1,0,0,0,0,0,1,0,0,6.50428817353665
4281,2,0,2,1,0,1,1,2,113,4.86,1,1.4,0,0,1,0,0,0,1,0,0,3.91202300542815
4010,0,0,1,1,1,1,2,30,0,4.9,0,0.76,1,0,0,0,0,0,1,0,0,5.06890420222023
3682,0,0,1,1,1,1,2,30,364,4.8,0,0.58,0,0,1,0,0,1,0,0,0,4.69134788222914
3682,4,1,2,1,1,1,2,1,349,4.9,0,0.36,0,0,1,0,0,0,0,1,0,5.01063529409626
4308,3,0,1,1,1,1,2,30,0,4.92,0,0.25,1,0,0,0,0,1,0,0,0,4.97673374242057
4342,3,1,3,1,1,1,2,3,0,4.8,0,3.61,1,0,0,0,0,1,0,0,0,4.30406509320417
4129,1,0,1,1,1,1,2,30,180,4.51,0,0.88,1,0,0,0,0,0,1,0,0,6.21460809842219
3677,0,0,2,1,1,1,2,30,0,4.5,0,0.16,1,0,0,0,0,0,1,0,0,5.17048399503815
3979,4,0,0,1,1,2,4,30,67,0,0,0.01,1,0,0,0,0,1,0,0,0,5.06890420222023
3677,4,1,1,1,1,1.5,4,1,315,4.89,0,1.4,1,0,0,0,0,0,1,0,0,5.98896141688986
3676,3,1,2,1,1,1,2,31,76,4.83,0,2.18,1,0,0,0,0,0,1,0,0,4.53259949315326
3674,0,0,1,1,1,2,6,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.97888576490112
3674,0,0,2,1,1,1,2,30,0,4.69,0,0.14,1,0,0,0,0,1,0,0,0,4.4188406077966
3761,4,0,0,1,1,1,3,30,331,4.43,0,0.8,0,0,1,0,0,0,1,0,0,3.91202300542815
3701,3,0,2,1,1,1,2,3,15,4.63,0,2.7,0,0,1,0,0,0,1,0,0,4.24849524204936
4251,3,1,2,1,1,1,4,30,168,4.5,0,0.28,1,0,0,0,0,1,0,0,0,4.60517018598809
4313,1,0,0,1,1,1,2,30,123,5,0,0.19,0,0,1,0,0,0,1,0,0,5.12989871492307
3853,3,0,2,1,0,1,5,30,293,4.44,0,0.08,1,0,0,0,0,0,0,1,0,5.14166355650266
3670,2,1,1,1,1,1,2,2,255,4.78,0,0.84,1,0,0,0,0,1,0,0,0,4.85981240436167
3899,0,0,2,1,1,1,2,30,0,4.69,0,0.33,0,0,1,0,0,0,1,0,0,5.01063529409626
3669,0,0,2,1,1,1,2,30,0,5,0,0.18,0,0,1,0,0,1,0,0,0,4.31748811353631
3668,1,0,2,1,1,1,4,30,297,5,0,0.08,1,0,0,0,0,0,1,0,0,6.05208916892442
4079,1,0,1,1,1,2,3,30,106,5,0,0.46,1,0,0,0,0,0,1,0,0,5.7037824746562
2059,0,0,1,1,0,1,2,30,122,4.65,0,2.55,0,0,1,0,0,1,0,0,0,3.91202300542815
3667,2,1,6,1,1,1,2,31,32,4.91,0,0.46,0,0,1,0,0,0,1,0,0,4.00733318523247
3760,3,1,9,1,1,1,2,1,0,4.5,0,1.55,0,0,1,0,0,0,1,0,0,4.33073334028633
3665,0,0,1,1,1,1,2,30,0,4.96,0,0.27,1,0,0,0,0,0,1,0,0,4.44265125649032
4001,4,0,3,1,1,1,2,4,338,4.66,0,1.37,1,0,0,0,0,1,0,0,0,4.8283137373023
4143,2,1,1,1,1,1,2,30,285,4.88,0,0.39,1,0,0,0,0,1,0,0,0,5.10594547390058
3663,4,1,2,1,0,1,2,7,137,4.91,1,2.1,1,0,0,0,0,0,1,0,0,5.01063529409626
3663,3,0,2,1,1,1,2,30,272,4.9,1,2.21,1,0,0,0,0,1,0,0,0,5.18738580584075
5362,4,1,1,1,1,1,4,30,195,4.87,0,0.37,1,0,0,0,0,1,0,0,0,4.95582705760126
3662,0,0,2,1,1,1,2,30,216,4.7,0,0.65,1,0,0,0,0,0,1,0,0,5.37989735354046
3877,3,0,1,1,1,1,2,3,146,4.86,0,0.06,1,0,0,0,0,0,1,0,0,5.07517381523383
4269,4,0,2,1,1,0.5,4,30,0,4.68,0,0.67,1,0,0,0,0,1,0,0,0,4.55387689160054
4108,2,0,1,1,1,1,2,30,173,4.93,0,0.38,1,0,0,0,0,1,0,0,0,5.24702407216049
3659,3,1,3,1,1,1,4,4,185,4.69,0,1.01,1,0,0,0,0,0,1,0,0,5.29831736654804
4580,0,0,3,1,1,1,4,30,0,4.48,0,0.23,1,0,0,0,0,1,0,0,0,5.39362754635236
4580,0,0,3,1,1,1,4,30,0,4.78,0,0.71,0,0,1,0,0,1,0,0,0,4.11087386417331
3658,0,0,1,1,1,1.5,1,30,0,5,0,0.01,0,0,1,0,0,1,0,0,0,4.44265125649032
3657,4,0,1,1,1,1,3,3,216,4.35,1,2.61,1,0,0,0,0,1,0,0,0,4.59511985013459
3954,3,0,0,1,1,1,2,30,166,4.86,0,0.16,1,0,0,0,0,1,0,0,0,5.22035582507832
3657,2,1,3,1,0,1,1,5,39,4.94,0,0.5,0,0,1,0,0,0,1,0,0,4.65396035015752
3670,2,0,1,1,1,1.5,3,30,25,4.36,0,0.64,0,0,1,0,0,1,0,0,0,4.26267987704132
3838,0,0,1,1,0,1,1,60,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0943445622221
3667,2,1,6,1,1,1,1,60,306,4.86,0,0.42,0,0,1,0,0,0,1,0,0,3.8286413964891
3654,4,0,1,1,0,1,2,3,191,4.93,0,0.29,1,0,0,0,0,1,0,0,0,5.16478597392351
4731,0,0,2,1,1,3,7,21,0,4.5,0,0.02,1,0,0,0,0,1,0,0,0,4.69134788222914
4539,3,0,3,1,1,1,1,6,276,4.77,0,0.37,0,0,1,0,0,0,1,0,0,4.74493212836325
4915,3,0,1,1,1,1,3,3,18,4.75,0,3.18,1,0,0,0,0,1,0,0,0,4.67282883446191
3652,0,0,1,1,1,1,3,30,44,4.9,0,0.2,1,0,0,0,0,0,1,0,0,5.07517381523383
4338,0,0,2,1,1,1,2,2,0,4.58,0,0.11,1,0,0,0,0,1,0,0,0,4.60517018598809
3665,0,0,1,1,0,1,2,30,0,5,0,0.23,1,0,0,0,0,1,0,0,0,5.34710753071747
3651,3,0,1,1,1,1,2,30,3,4.67,0,0.08,1,0,0,0,0,1,0,0,0,4.24849524204936
3703,3,0,1,1,1,3,6,30,330,4.87,0,0.41,1,0,0,0,0,1,0,0,0,5.7037824746562
3655,4,0,1,1,1,1,2,30,307,4.6,0,0.12,0,0,1,0,0,0,1,0,0,4.93447393313069
4486,4,1,5,1,1,1,2,30,143,4.96,0,1.84,1,0,0,0,0,1,0,0,0,5.29330482472449
3975,2,0,0,1,1,1,2,30,289,4.92,0,0.72,1,0,0,0,0,1,0,0,0,4.75359019110636
4167,2,1,1,1,1,1,4,31,72,4.71,0,0.81,1,0,0,0,0,0,1,0,0,5.79605775076537
4595,4,1,2,1,1,1,2,1,201,4.9,0,4.31,1,0,0,0,0,1,0,0,0,5.26785815906333
3648,0,0,0,1,1,1,2,30,0,5,0,0.14,1,0,0,0,0,0,0,1,0,4.71849887129509
4373,0,0,1,1,1,1,2,5,0,4.91,0,1.73,0,0,1,0,0,1,0,0,0,4.31748811353631
4307,3,0,14,1,1,1,3,30,364,4.9,0,0.22,1,0,0,0,0,0,1,0,0,6.90775527898214
3984,2,0,1,1,1,2,1,30,301,4.89,0,0.09,0,0,1,0,0,0,1,0,0,3.85014760171006
3647,0,0,1,1,1,1,3,30,0,4.72,1,1.33,0,0,1,0,0,1,0,0,0,4.0943445622221
3818,2,0,1,1,1,1.5,1,120,172,4.83,0,0.06,0,0,1,0,0,0,1,0,0,4.00733318523247
3646,0,0,2,1,1,1,2,30,61,4.83,0,0.57,1,0,0,0,0,0,1,0,0,4.60517018598809
3796,0,0,1,1,1,1,3,30,0,4,0,0.01,1,0,0,0,0,1,0,0,0,4.92725368515721
3656,0,0,1,1,1,2,4,90,0,5,0,0.04,1,0,0,0,0,0,1,0,0,5.29831736654804
3745,4,0,5,1,0,1,3,2,179,4.77,0,0.78,0,0,1,0,0,0,1,0,0,4.70953020131233
4479,0,0,1,1,1,1,1,30,0,0,0,0.01,0,0,1,0,0,0,1,0,0,4.8283137373023
4028,2,1,1,1,1,2,8,2,213,4.89,0,1.87,1,0,0,0,0,1,0,0,0,6.39526159811545
3644,4,1,1,1,1,1,2,2,122,4.69,0,2.46,1,0,0,0,0,1,0,0,0,4.49980967033027
3689,4,0,3,1,1,1,1,7,349,4.81,0,0.15,0,0,1,0,0,1,0,0,0,5.23110861685459
3668,3,0,1,1,1,1,2,30,225,4.73,1,0.15,1,0,0,0,0,1,0,0,0,5.41610040220442
3870,0,0,1,1,1,1,2,30,154,5,0,0.09,0,0,1,0,0,1,0,0,0,4.0943445622221
3649,4,1,1,1,1,1,4,3,84,4.8,1,1.19,1,0,0,0,0,1,0,0,0,5.66296048013595
3641,4,0,2,1,0,1,4,30,276,4.69,0,0.15,1,0,0,0,0,1,0,0,0,5.01063529409626
3641,4,1,1,1,1,1,2,3,268,4.67,0,0.62,0,0,1,0,0,0,1,0,0,4.44265125649032
4338,4,0,1,1,0,1,4,30,0,4.8,0,0.06,1,0,0,0,0,0,1,0,0,6.67582322163485
3641,0,0,1,1,0,1,1,56,365,0,0,0,0,0,1,0,0,0,1,0,0,4.8283137373023
3640,2,0,2,1,1,1,5,30,330,4.36,0,0.43,1,0,0,0,0,1,0,0,0,5.27811465923052
3640,0,0,1,1,0,1,4,30,0,0,0,0,1,0,0,0,0,0,1,0,0,6.90775527898214
3640,0,0,1,1,0,1,1,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.55534806148941
3638,4,0,1,1,1,1,4,1,307,4.84,0,1.25,1,0,0,0,0,1,0,0,0,4.59511985013459
3984,2,0,1,1,1,2,1,30,294,4.5,0,0.06,0,0,1,0,0,0,1,0,0,3.8286413964891
4484,0,0,0,1,1,1,2,30,0,4.92,0,0.23,1,0,0,0,0,0,1,0,0,5.16478597392351
3636,0,0,2,1,1,1,1,30,365,5,0,0.03,0,0,1,0,0,1,0,0,0,4.48863636973214
3636,0,0,1,1,0,1,1,30,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0943445622221
3635,0,0,1,1,1,1,2,30,154,4.67,0,1.08,0,0,1,0,0,0,1,0,0,4.65396035015752
3635,3,0,1,1,1,1,2,4,20,4.68,0,0.49,1,0,0,0,0,1,0,0,0,4.44265125649032
3635,2,0,1,1,1,1,2,6,282,4.7,0,0.84,0,0,1,0,1,0,0,0,0,4.17438726989564
4300,4,1,1,1,1,1,5,2,36,4.75,0,1.91,1,0,0,0,0,0,1,0,0,5.67675380226828
3919,3,0,1,1,1,1,1,30,120,5,0,0.32,1,0,0,0,0,0,0,1,0,4.86753445045558
3633,0,0,1,1,1,1,4,3,1,4.74,0,1.7,1,0,0,0,0,1,0,0,0,4.65396035015752
3633,2,0,1,1,1,1,4,3,316,4.68,0,1.11,1,0,0,0,0,1,0,0,0,4.65396035015752
4007,0,0,1,1,0,1,1,3,0,4.92,0,0.13,0,0,1,0,0,1,0,0,0,4.31748811353631
3864,0,0,0,1,1,1,2,30,0,4.73,0,0.4,1,0,0,0,0,0,1,0,0,4.45434729625351
4199,3,0,4,1,1,1,1,10,341,4.75,0,0.04,0,0,1,0,0,1,0,0,0,3.68887945411394
3629,2,0,1,1,1,1,2,30,203,4.86,0,2.28,1,0,0,0,0,1,0,0,0,5.01063529409626
3629,3,1,4,1,1,2,4,30,21,4.5,0,0.02,1,0,0,0,1,0,0,0,0,4.97673374242057
4362,3,0,2,1,1,1,2,3,313,4.79,0,1.03,1,0,0,0,0,1,0,0,0,4.60517018598809
3627,2,0,1,1,1,1,2,30,278,5,0,0.03,1,0,0,0,0,0,1,0,0,5.16478597392351
3626,3,0,2,1,1,1,2,30,310,5,0,0.02,0,0,1,0,0,0,1,0,0,4.55387689160054
3684,3,0,1,1,0,0,2,1,346,4.84,0,1.76,1,0,0,0,0,0,0,1,0,4.9416424226093
3632,0,0,1,1,1,1,2,30,0,5,0,0.02,1,0,0,0,0,1,0,0,0,5.01063529409626
3626,4,0,2,1,1,1,2,1,81,4.68,0,6.13,0,0,1,0,0,1,0,0,0,4.63472898822964
4049,2,1,3,1,1,1,4,30,154,4.62,0,0.39,1,0,0,0,0,0,0,1,0,4.55387689160054
3863,3,0,3,1,1,1,1,30,0,4.78,0,0.74,1,0,0,0,0,0,1,0,0,4.17438726989564
3984,2,0,1,1,1,2,1,30,199,4.67,0,0.15,0,0,1,0,0,0,1,0,0,3.68887945411394
3668,1,0,2,1,1,1,2,1,344,4.63,0,0.16,0,0,1,0,0,0,1,0,0,5.29831736654804
3624,0,0,0,1,1,1,2,30,0,4.78,1,0.38,1,0,0,0,0,0,1,0,0,5.19295685089021
3623,2,0,1,1,0,1,2,3,216,4.84,0,0.22,0,0,1,0,0,1,0,0,0,4.0943445622221
3673,3,1,1,1,1,1,2,7,20,4.93,0,0.83,1,0,0,0,0,0,1,0,0,5.99146454710798
3885,4,1,1,1,1,1,2,2,87,4.97,1,1.08,1,0,0,0,0,1,0,0,0,5.79605775076537
4199,3,0,4,1,1,1,3,10,339,4.89,0,0.17,0,0,1,0,0,1,0,0,0,3.71357206670431
3619,0,0,1,1,1,1,1,30,0,4.75,0,0.08,0,0,1,0,0,1,0,0,0,4.31748811353631
3619,0,0,2,1,1,1,2,30,0,5,0,0.22,0,0,1,0,0,1,0,0,0,4.55387689160054
4294,0,0,1,1,1,1,2,30,0,5,0,0.05,1,0,0,0,0,0,1,0,0,4.59511985013459
3665,0,0,1,1,1,1,1,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.31748811353631
3904,4,0,3,1,1,1,2,90,365,4.98,1,1.53,0,0,1,0,0,1,0,0,0,6.90675477864855
3617,0,0,1,1,1,1,4,30,0,4.58,0,0.14,1,0,0,0,0,1,0,0,0,4.77912349311153
3615,4,0,1,1,1,1.5,7,5,8,4.69,1,0.16,1,0,0,0,0,1,0,0,0,5.52146091786225
3695,4,1,1,1,1,1,2,2,166,4.83,0,2.34,0,0,1,0,0,0,1,0,0,4.55387689160054
3738,1,0,0,1,1,1,2,31,289,4.66,0,0.95,1,0,0,0,0,0,1,0,0,4.31748811353631
4366,2,0,2,1,1,0,2,30,266,4,1,0.04,0,0,1,0,0,0,1,0,0,5.01063529409626
4146,3,0,2,1,1,1,3,30,311,4.72,0,0.45,1,0,0,0,0,1,0,0,0,5.29831736654804
3613,2,0,2,1,1,1,5,3,238,4.85,0,1.34,1,0,0,0,0,0,1,0,0,5.79605775076537
3613,0,0,1,1,1,2,5,30,0,5,0,0.06,1,0,0,0,0,0,1,0,0,5.85793315448346
3612,4,1,1,1,1,1,2,5,249,4.77,0,2.36,0,0,1,0,0,0,1,0,0,4.75359019110636
3612,2,0,1,1,0,1,3,3,352,4.61,0,0.19,0,0,0,1,0,0,1,0,0,5.12396397940326
3611,0,0,2,1,1,1,1,30,0,4.75,0,0.04,0,0,1,0,0,0,1,0,0,4.70048036579242
3611,4,1,0,1,1,2,6,2,40,4.77,0,1.39,1,0,0,0,0,0,0,1,0,4.93447393313069
3611,2,0,1,1,1,1,3,2,1,4.83,0,1.16,1,0,0,0,0,0,1,0,0,4.97673374242057
4022,0,0,1,1,1,1,2,30,0,5,0,0.01,1,0,0,0,0,0,0,1,0,4.0943445622221
4021,0,0,1,1,1,1,1,30,0,3,0,0.02,0,0,1,0,0,1,0,0,0,4.31748811353631
3608,0,0,1,1,0,1,2,30,0,4,0,0.1,1,0,0,0,0,1,0,0,0,4.31748811353631
3608,2,0,1,1,1,2,3,60,185,4.78,0,1.33,1,0,0,0,0,0,1,0,0,4.90527477843843
4307,0,0,3,1,1,1,4,30,0,5,0,0.01,1,0,0,0,0,1,0,0,0,5.01063529409626
4202,2,0,1,1,1,1,4,30,187,4.7,0,0.09,1,0,0,0,0,1,0,0,0,4.65396035015752
3607,3,1,2,1,0,1,4,3,250,4.86,0,1.57,0,0,1,0,1,0,0,0,0,4.31748811353631
3843,2,0,1,1,1,1,4,30,214,4.75,0,0.04,1,0,0,0,0,1,0,0,0,5.01063529409626
3607,0,0,1,1,0,1,2,30,0,4.67,1,0.17,0,0,1,0,0,0,1,0,0,5.01063529409626
3982,4,0,1,1,1,1,2,30,157,4.21,0,0.19,1,0,0,0,0,0,1,0,0,5.61677109766657
3625,3,1,1,1,1,1,2,27,293,4.68,0,0.81,0,0,1,0,0,0,1,0,0,4.44265125649032
3606,0,0,1,1,1,2,6,5,0,4.88,0,0.45,1,0,0,0,0,1,0,0,0,5.52146091786225
3604,2,0,0,1,1,1,2,15,30,5,0,0.04,1,0,0,0,0,0,1,0,0,5.63121178182137
4045,0,0,1,1,1,2,6,30,0,5,0,0.03,1,0,0,0,0,0,1,0,0,6.00388706710654
3603,2,0,1,1,1,1,2,3,30,4.98,0,1.26,0,0,1,0,0,0,1,0,0,5.13579843705026
4036,4,1,1,1,1,1,4,28,51,4.83,0,2.57,1,0,0,0,0,0,0,1,0,4.86753445045558
4026,0,0,1,1,1,1,2,30,0,4.75,0,0.18,1,0,0,0,0,0,1,0,0,7.54908271081229
3600,3,1,2,1,1,1,2,2,229,4.83,0,1.38,1,0,0,0,0,1,0,0,0,5.10594547390058
3601,4,0,2,1,1,1,3,30,56,3.75,0,0.07,0,0,1,0,0,1,0,0,0,5.16478597392351
3600,2,0,1,1,1,1,4,60,211,5,0,0.14,1,0,0,0,0,0,1,0,0,5.04342511691925
3703,0,0,1,1,1,1,3,30,0,5,0,0.02,1,0,0,0,0,0,1,0,0,5.16478597392351
3621,4,0,1,1,1,1,2,30,46,5,0,0.05,0,0,1,0,0,0,1,0,0,6.30991827822652
3704,2,0,1,1,1,1,1,30,307,4.97,0,0.4,0,0,1,0,0,0,1,0,0,5.01063529409626
4054,4,0,5,1,1,1,2,31,0,4.58,0,0.67,0,0,1,0,0,1,0,0,0,4.31748811353631
3598,0,0,1,1,1,0,1,30,0,5,0,0.04,0,0,1,0,0,1,0,0,0,4.00733318523247
3950,1,0,1,1,1,1,4,30,348,4,0,0.03,1,0,0,0,0,1,0,0,0,4.49980967033027
3598,4,0,4,1,1,1,4,3,221,4.49,1,1.66,0,0,1,0,0,1,0,0,0,4.18965474202643
3598,4,1,1,1,1,1,8,1,318,4.77,0,2.27,1,0,0,0,0,1,0,0,0,5.10594547390058
3596,3,0,1,1,1,1,2,4,272,4.76,0,0.45,1,0,0,0,0,0,1,0,0,5.68357976733868
3595,3,0,2,1,1,1,4,3,68,4.5,0,0.06,1,0,0,0,0,1,0,0,0,5.9427993751267
3595,0,0,0,1,0,1,2,30,154,4.7,0,1.21,1,0,0,0,0,0,1,0,0,5.01727983681492
3883,0,0,2,1,1,1,1,30,0,4.63,0,1.11,0,0,0,1,0,1,0,0,0,3.55534806148941
3940,2,0,1,1,1,1,2,30,277,4.79,0,0.65,0,0,1,0,0,0,0,1,0,4.39444915467244
3596,4,1,1,1,1,1,4,3,275,4.88,0,0.8,1,0,0,0,0,0,1,0,0,5.13579843705026
4400,3,0,4,1,1,2,4,30,0,4.72,0,0.27,0,0,1,0,0,1,0,0,0,4.38202663467388
3911,1,0,1,1,1,1,4,60,309,4.31,0,0.16,1,0,0,0,0,1,0,0,0,4.78749174278205
4738,3,0,3,1,1,1,2,1,167,4.52,0,1.29,0,0,1,0,0,1,0,0,0,5.12989871492307
3971,4,1,1,1,1,1,2,3,186,4.89,0,0.53,1,0,0,0,0,1,0,0,0,5.16478597392351
3604,0,0,1,1,1,1,2,30,365,4.64,0,0.1,0,0,1,0,0,0,0,1,0,4.38202663467388
3598,0,0,1,1,0,1,2,30,0,4.6,1,0.05,1,0,0,0,0,0,1,0,0,5.16478597392351
4349,4,0,3,1,1,2.5,5,30,0,4.67,0,0.05,1,0,0,0,0,1,0,0,0,6.10924758276437
3592,3,1,19,1,1,1,2,180,303,4.69,0,0.3,1,0,0,0,0,0,1,0,0,4.53259949315326
3592,3,1,19,1,1,1,2,145,290,4.54,0,0.35,1,0,0,0,0,0,1,0,0,4.56434819146784
3589,1,0,2,1,0,1.5,2,2,231,4.76,0,0.29,0,0,1,0,0,1,0,0,0,4.0943445622221
3589,4,1,1,1,1,1,4,1,175,4.64,1,1.81,1,0,0,0,0,0,1,0,0,5.29831736654804
3589,4,1,1,1,1,1,4,1,198,4.7,1,1.89,1,0,0,0,0,0,1,0,0,5.29831736654804
3695,2,0,1,1,1,1,1,2,236,4.94,0,0.53,0,0,1,0,0,0,1,0,0,4.48863636973214
4051,1,0,2,1,1,1,3,30,305,5,0,0.1,1,0,0,0,0,1,0,0,0,5.39362754635236
4121,0,0,1,1,1,1,3,30,0,5,0,0.03,1,0,0,0,0,1,0,0,0,4.38202663467388
3598,4,0,4,1,1,1,5,3,202,4.26,1,1.96,1,0,0,0,0,1,0,0,0,4.79579054559674
3586,0,0,1,1,0,2,4,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.52146091786225
3586,0,0,1,1,0,2,6,31,0,4.75,0,0.13,1,0,0,0,0,0,1,0,0,5.99146454710798
3586,2,0,0,1,1,1,2,30,85,4.8,0,0.19,1,0,0,0,0,0,1,0,0,5.41610040220442
3755,4,1,1,1,0,1,2,1,38,4.89,0,3.24,0,0,1,0,0,0,1,0,0,4.98360662170834
4186,4,0,10,1,1,1,4,30,0,4.35,1,0.91,1,0,0,0,0,0,1,0,0,5.50125821054473
3585,2,0,1,1,0,1,3,30,50,4.6,0,0.32,1,0,0,0,0,1,0,0,0,4.9416424226093
3584,4,0,1,1,1,1,4,4,95,4.79,0,1.02,1,0,0,0,0,0,1,0,0,5.68697535633982
4342,3,1,3,1,1,1,2,3,6,4.79,0,3.12,1,0,0,0,0,1,0,0,0,4.56434819146784
3581,0,0,1,1,1,1,2,30,0,4.81,0,0.43,1,0,0,0,0,1,0,0,0,3.80666248977032
3580,3,0,2,1,1,1,2,2,283,4.76,0,0.97,0,0,1,0,0,0,1,0,0,4.34380542185368
3650,0,0,1,1,1,2,6,1,0,5,0,0.02,1,0,0,0,0,1,0,0,0,5.64897423816121
4972,4,1,1,1,1,1,1,3,0,4.88,0,3.6,0,0,1,0,0,0,1,0,0,4.48863636973214
3579,4,0,52,1,1,1,4,30,274,4.92,1,0.13,1,0,0,0,0,1,0,0,0,4.93447393313069
4075,3,0,1,1,1,1,5,10,219,4.77,0,0.28,1,0,0,0,0,1,0,0,0,5.92692602597041
3579,4,0,52,1,1,1,4,30,319,5,1,0.06,1,0,0,0,0,1,0,0,0,4.93447393313069
4153,2,1,1,1,1,1,3,30,268,4.7,0,0.37,1,0,0,0,0,1,0,0,0,5.15329159449778
3660,0,1,1,1,1,1,2,30,246,5,0,0.16,1,0,0,0,0,0,1,0,0,5.37989735354046
4104,0,0,1,1,1,1,3,30,0,4.5,0,0.06,1,0,0,0,0,1,0,0,0,4.31748811353631
3577,4,0,6,1,1,1,2,7,0,4.51,0,0.62,0,0,1,0,0,1,0,0,0,4.17438726989564
3576,0,1,1,1,1,1,2,30,215,4.92,0,0.17,1,0,0,0,0,0,0,1,0,5.16478597392351
4327,0,0,1,1,1,1,2,30,0,5,0,0.06,0,0,1,0,0,0,1,0,0,4.31748811353631
3577,4,0,6,1,1,0,2,7,276,4.46,0,0.37,0,0,1,0,0,1,0,0,0,4.26267987704132
3576,0,0,1,1,1,1.5,4,30,0,4.84,0,0.81,1,0,0,0,0,0,1,0,0,4.78749174278205
3577,4,0,6,1,1,1,2,2,145,4.49,0,0.43,0,0,1,0,0,1,0,0,0,4.17438726989564
3577,4,0,6,1,1,1,2,7,30,3.94,0,0.53,0,0,1,0,0,1,0,0,0,4.31748811353631
3575,0,0,1,1,1,1,3,30,0,4.67,0,1.76,0,0,1,0,0,1,0,0,0,4.59511985013459
3668,2,0,1,1,0,1,1,30,184,5,0,0.04,0,0,1,0,0,0,1,0,0,4.31748811353631
3682,0,0,1,1,1,1,4,2,0,4.9,0,0.18,1,0,0,0,0,1,0,0,0,5.24702407216049
3824,3,1,7,1,1,1,2,1,45,4.79,0,2.14,1,0,0,0,0,0,1,0,0,5.57594910314632
3574,4,1,1,1,0,1,3,3,7,5,0,3.62,1,0,0,0,0,1,0,0,0,5.48063892334199
4008,2,0,1,1,1,1,2,7,301,0,0,0,1,0,0,0,0,1,0,0,0,5.19295685089021
3572,0,0,1,1,0,1.5,1,30,0,4.75,0,0.06,0,0,1,0,0,0,1,0,0,4.49980967033027
3572,0,0,1,1,1,1,1,30,154,4.95,0,0.27,0,0,1,0,0,1,0,0,0,3.80666248977032
3904,0,0,1,1,0,1,2,30,0,5,0,0.04,1,0,0,0,0,0,1,0,0,5.59842195899838
3568,4,1,1,1,1,1,4,30,113,4.72,0,2.47,1,0,0,0,0,0,1,0,0,4.45434729625351
3585,0,0,1,1,1,1,2,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.27666611901606
3567,4,1,1,1,1,1,3,1,52,4.92,0,4.98,0,0,1,0,0,0,1,0,0,4.40671924726425
3567,4,0,6,1,1,1,4,4,303,4.53,1,1.05,1,0,0,0,0,0,1,0,0,5.28320372873799
4289,1,0,1,1,1,1,2,30,249,4.5,0,0.04,1,0,0,0,0,1,0,0,0,4.60517018598809
3570,1,0,1,1,1,1,2,30,154,5,0,0.02,1,0,0,0,0,0,1,0,0,5.44673737166631
3715,0,0,1,1,1,1,2,31,0,4.86,0,1.68,1,0,0,0,0,0,1,0,0,4.9416424226093
3566,0,0,1,1,1,1,2,30,0,5,0,0.01,1,0,0,0,0,1,0,0,0,5.12396397940326
3566,1,0,1,1,1,1,3,30,308,4.71,0,0.47,1,0,0,0,0,1,0,0,0,4.60517018598809
